,content,like_count,comment_count,date
757,"Thank you F5 Networks for naming World Wide Technology North America Partner of the Year! Find more details of this recognition: https://lnkd.in/eksPBNK
Activate link to view larger image.
",300,5,
758,"
Find out how we've broken the VAR mold by building our consultative digital services arm. Read about some of the solutions we’ve been working on, and see a feature from Channel Executive Magazine by visiting https://lnkd.in/eh9ZkcE.
",69,0,2yr •
759,"DYK? Our ATC Connect app gives users access to more than 1,000 pre-built technology labs hosted in our Advanced Technology Center: https://lnkd.in/dp3fi_d
",38,0,2yr •
760,"WWT Chief Technology Advisor Dave Locke explains how the growing sophistication of cyber-attacks requires a more robust approach to cybersecurity: https://lnkd.in/eCZWxtV.
",52,2,2yr •
761,"In this TEC17 podcast from WWT, Joe Berger and Brandon Echele discuss the importance of different types of meeting rooms and huddle spaces - as well as the new Cisco Room Kit Mini and Webex Share: https://lnkd.in/eG7knZm
",37,0,2yr •
762,"
With organizations looking to invest significantly in emerging workplace technology in the next three years, it is key that vendors ensure that end users and their experiences remain top of mind when new technology is discussed by leadership: https://lnkd.in/e4Z4E27
",62,0,
763,"WWT's VP of Public Sector Bryan Thomas comments to Federal News Network how the Office of Management and Budget is taking a pragmatic approach with its fourth version of the data consolidation memo: https://lnkd.in/djKSBRa
",42,0,2yr •
764,"""... my belief is if you're not innovating and creating different value propositions and innovative services for your customers, then your business is going to slow down and potentially decline."" - WWT CEO Jim Kavanaugh to CRN UK: https://lnkd.in/eBMbShz
…see more
World Wide Technology CEO sounds warning for traditional resellers
wwt.com
",149,1,2yr •
765,"World Wide Technology is proud to be one of Fortune Magazine and Great Place to Work's 2018 Best Workplaces for Parents: https://lnkd.in/eGhvX4H
",180,3,2yr •
766,"Centered around our executive briefings, the ATC Connect app gives users instant + dynamic access to their briefing agenda, the people they will meet, the presentations they will see and, most importantly, the more than 1,000 pre-built technology labs hosted in our Advanced Technology Center: https://lnkd.in/dp3fi_d
",53,0,2yr •
767,"Ninety percent of most organizations’ revenue is attained at the branch office, where eighty percent of customer-facing employees work and create value. We know that organizations must adapt to hashtag#digitization to be effective and remain competitive in business, so how should you deliver digital services to those branch offices? We have answers: https://lnkd.in/eUuHTqh
",69,0,2yr •
768,"Meet ATC Connect
wwt.com
",70,0,2yr •
769,"
WWT and Cisco have enjoyed a long history of working together to drive value for our customers and help enterprises solve complex problems. In addition to winning the global award of Architectural Excellence Partner of the Year for Enterprise Networks at the Cisco Partner Summit, WWT was honored to receive a number of regional and theater awards:
…see more
WWT and Cisco Continue to Strengthen Partnership
wwt.com
We are excited to have new Cisco solutions available in our ATC, where we offer related resources including workshops and training.
",225,1,2yr •
770,"In this new TEC17 podcast, Joe Berger and Brandon Echele talk about the importance of different meeting rooms and huddle spaces as well as the new Cisco Room Kit Mini and Webex Share: https://lnkd.in/eG7knZm
World Wide Technology - TEC17: Workforce Experience, with Huddle Rooms
World Wide Technology - TEC17: Workforce Experience, with Huddle Rooms
tec17.libsyn.com
",33,0,2yr •
771,"Ninety percent of most organizations’ revenue is attained at the branch office, where eighty percent of customer-facing employees work and create value. We know that organizations must adapt to #digitization to be effective and remain competitive in business, so how should you deliver digital services to those branch offices? We have answers: https://lnkd.in/eUuHTqh
",66,0,2yr •
772,"Today, enterprise architectures focus on a larger solution that integrates the WAN, cloud and security into a single architecture. Explore how enterprise architectures are evolving and provide insight into why these changes are critical to your business: https://lnkd.in/ef6z-FN
",53,1,2yr •
773,"Our new DC Innovation Center takes the guess work out of IT modernization for federal agencies: https://lnkd.in/eyYh-5R
",74,1,2yr •
774,"Find out how we've broken the VAR mold by building our consultative digital services arm. Read about some of the solutions we’ve been working on, and see a feature from Channel Executive Magazine by visiting https://lnkd.in/eh9ZkcE.
Activate link to view larger image.
",39,0,2yr •
775,"Lessons From a Tech Titan: Jim Kavanaugh, CEO of WWT
wwt.com
",130,0,2yr •
776,"ICYMI: Sebastien Berube's 37 Questions interview:
37 Questions with a WWT Expert: Sebastien Berube
37 Questions with a WWT Expert: Sebastien Berube
youtube.com
",23,1,2yr •
777,"Brent Collins talks with ZDNet about predictable workloads as the outlet lists the top 10 things companies are keeping in their own data centers: https://lnkd.in/eWAsV9A
",32,0,2yr •
778,"Dell EMC PowerMax 2000 Install
youtube.com
",21,1,2yr •
779,"Our DC Innovation Center, opening next week, is located in the heart of the nation’s capital and will build upon our commitment to provide federal agencies the knowledge, speed, agility and independent viewpoint they need to make the most informed technology decisions while delivering transformational outcomes:
…see more
Activate link to view larger image.
",105,0,2yr •
780,"World Wide Technology is proud to be included in Great Place to Work and Fortune's 2018 ranking of Best Workplaces for Women: https://lnkd.in/d5xzMDX
Activate link to view larger image.
",282,6,
781,"WWT has been selected as one of the prime contractors on the Information Technology Enterprise Solutions 3 Services (ITES-3S) contract vehicle. ITES-3S will be used to support the Army’s enterprise services requirements, encompassing nearly all areas of information technology, including cybersecurity, integration, consolidation, telecommunications, IT administration, supply chain management, operation and maintenance, business process engineering and education and training. Under this contract, WWT will play a vital role in helping the Army meet its global missions. Learn more:
…see more
",185,3,2yr •
782,"""... my belief is if you're not innovating and creating different value propositions and innovative services for your customers, then your business is going to slow down and potentially decline."" - WWT CEO Jim Kavanaugh to CRN UK: https://lnkd.in/eBMbShz
",118,1,2yr •
783,"WWT Asynchrony Labs: Creating Software that Matters
youtube.com
",34,0,2yr •
784,"Non-volatile memory express, or NVMe, is poised as the next big paradigm shift in enterprise storage, but what exactly is it and why is it important? What does choosing NVMe mean for your datacenter over the next 5 years? This is everything you need to know about the next-generation storage medium: https://lnkd.in/eJ4cUQf
",48,6,2yr •
785,"World Wide Technology is one of 20 companies recognized in Gartner’s 2018 Market Guide for Digital Business Consulting Services. Learn more: https://lnkd.in/d-EpxDz
Activate link to view larger image.
",75,2,2yr •
786,"37 Questions with a WWT Expert Sebastien Berube
youtube.com
",27,2,2yr •
787,"WWT will host four sessions throughout NetApp Insight 2018 showcasing how, through WWT’s partnership with NetApp, we are we helping organizations optimize their IT environments to deliver services that transform their business. Mark your calendars for the following sessions: https://lnkd.in/ejgAFun
",48,0,2yr •
788,"Find out how our six-step cloud journey playbook helped one State Department of Revenue implement a multicloud architecture capable of short-term wins and long-term growth: https://lnkd.in/eXc2_mk
",39,1,2yr •
789,"WWT’s Integrated Endpoint Security Architecture (IESA) mission is to provide our customers with solutions to improve the visibility, control and security of their endpoint ecosystems with speed and scale, all while driving operational efficiencies. Our framework consists of five pillars that help focus discussion in critical areas that, when explored, creates a more granular security strategy:
…see more
Integrated Endpoint Security Architecture
wwt.com
WWT's Integrated Endpoint Security Architecture (IESA) mission is to provide our customers solutions to improve the visibility, control and security of their endpoint ecosystems with speed and scale, all while driving operational efficiencies.
",26,0,2yr •
790,"As #cybersecurity challenges continue to increase for enterprise organizations, WWT works with partners to address these challenges. Syncurity is one of those valuable partners. Matthew J. Berry returns to the podcast, along with Thomas Young from Syncurity, to discuss what they see in the landscape:
…see more
Activate link to view larger image.
",53,1,2yr •
791,"World Wide Technology is proud to receive Red Hat's North America Business Transformation Partner of the Year for the commercial sector, honoring the breadth of knowledge and capabilities WWT has around enterprise integration of Red Hat solutions. Details: https://lnkd.in/gdrTJ-6
",132,1,2yr •
792,"Discover how Pivotal Cloud Foundry enabled WWT’s continuous integration/continuous deployment (CI/CD) pipeline:
https://lnkd.in/e-SrPwM
",39,0,2yr •
793,"We shared the news of our work with Jersey Mike's Subs on our World Wide Technology Retail Solutions page earlier today. ICYMI, we've partnered with the fastest-growing sandwich chain in the United States to develop a next-generation digital experience for its customers, franchise owners and employees in 2019. QSR magazine offers more details: https://lnkd.in/dFQQMpf
",89,0,2yr •
794,"This year’s CRN Triple Crown Award winners rank among the largest IT solution providers by revenue in North America on the Solution Provider 500 list; are among the fastest growing organizations in the channel today on the Fast Growth 150 list; and have made the Tech Elite 250 list by receiving the highest level certifications from leading vendors. Happy to share we are among those recognized: https://lnkd.in/dKP6GPf
…see more
",47,0,
795,"WWT’s Integrated Endpoint Security Architecture (IESA) mission is to provide our customers with solutions to improve the visibility, control and security of their endpoint ecosystems with speed and scale, all while driving operational efficiencies. Our framework consists of five pillars that help focus discussion in critical areas that, when explored, creates a more granular security strategy: https://lnkd.in/eiEAW4K
",49,0,2yr •
796,"Schnuck Markets, Inc. entered a multiyear partnership with World Wide Technology to develop an #omnichannel experience that reinforces relationships with current customers and helps draw new ones. Read what's coming up: https://lnkd.in/dSeAzkG
",165,4,2yr •
797,"A lifecycle approach to Cisco’s latest licensing plan for collaboration technologies can help organizations realize the benefits of mixing #cloud, #UCaaS and on-prem deployments, according to WWT's Annie Heger. This is how to add muscle to the Cisco Collaboration Flex Plan: https://lnkd.in/eR7Cb2P
",44,2,2yr •
798,"Interested in #AI, #healthcareIT or #DataAnalytics? If you haven't had a chance to watch our latest 37 Questions with a WWT Expert, take a few minutes to do so now:
37 Questions with a WWT Expert Keela Davis
youtube.com
",23,2,2yr •
799,"Did you just watch the 37 Questions with a WWT Expert featuring Keela Davis and curious to learn more? This is how WWT, using big data analytics and machine learning, helped identify patients at high risk of opioid abuse and opioid-related death: https://lnkd.in/dQM8YtW
",47,2,
800,"37 Questions with a WWT Expert Keela Davis
37 Questions with a WWT Expert Keela Davis
youtube.com
",49,1,2yr •
801,"We know that the demand from consumers and employees for customized, digital services is making it harder for large organizations to manage their branch networks. To stay competitive, orgs need to integrate wireless networks with business-driven applications, prioritize these applications and analyze end-user engagement.

Take a minute to learn about WWT’s Branch of the Future, a managed service offering for , that allows enterprises to seamlessly deliver customized, digital services from the branch.
…see more
",57,0,2yr •
802,"We use Application Programming Interfaces to create innovative, customizable demonstration applications that integrate with off-the-shelf platforms. Learn more about our work with APIs: https://lnkd.in/euK9e6J
",35,1,2yr •
803,"WWT has multiple SD-Access Fabrics and DNA Center Appliances in the Advanced Technology Center for demonstrations, training and customer education. This allows us to scale to provide multiple demonstrations to several customers simultaneously. https://lnkd.in/eyDBcQP
",54,0,2yr •
804,"For every enterprise IT professional with an eye toward looming end-of-life software support dates, this year’s Microsoft Ignite is shaping up to be a pivotal, must-attend technology event, says WWT's Wendell M. Layne III: https://lnkd.in/eWbeb2f
",52,0,2yr •
805,"Ryan Jenkins - Next Generation Speaker interviewed Ann Marr, Vice President of Global Human Resources here at World Wide Technology, on his Next Generation Catalyst Podcast. They discussed how to be an ideal employer for next-generation talent. Take a listen: https://lnkd.in/ebdBS7Z
",51,0,2yr •
806,"WWT's Brent Collins comments on Cisco's introduction of the C480ML, an Nvidia GPU-loaded heavyweight aimed at the burgeoning market for AI and machine learning: https://lnkd.in/dxgN5ua
",33,0,2yr •
807,"“As the broadcast market makes the transition to IP, WWT has invested in creating a specific media initiative to help drive innovation,” said Kraig Ecker, WWT vice president for Global Service Provider. Read how we are the first Cisco Partner to achieve the official authorization for the Cisco IP Fabric for Media (IPFM) solution: https://lnkd.in/efdGRqY
",55,0,2yr •
808,"WWT's Josh Hogan: “The Schnucks Rewards app is just the first milestone of a long-term commitment to provide a faster, more frictionless experience for Schnucks shoppers. WWT was thrilled to partner with such an iconic local brand to help them not only develop their strategy but also execute on their vision for a more seamless customer experience, and we look forward to continuing to work with Schnucks on their digital transformation journey.” Learn more:
…see more
Activate link to view larger image.
",88,4,2yr •
809,"Read 10 reasons why pushing some segmentation responsibility to the endpoints themselves through an agent-based approach referred to as ""host-based segmentation"" or ""software-defined perimeter"" is not only feasible, but extremely viable: https://lnkd.in/gBCR6A6
",36,0,2yr •
810,"As the role of the CFO has evolved, finance leaders have a key role to play in their companies’ digital transformation as well. WWT's Thomas Strunk shares in this article with CFO Innovation his role in our company’s digital transformation journey, which started in June 2017: https://lnkd.in/ess7-XZ
",62,1,2yr •
811,"CHANGING THE CUSTOMER EXPERIENCE | Staff augmentation and architectural guidance allows one U.S. utility to reduce customer calls through digital engagement:
Utility Company: Leveraging the Public Cloud
wwt.com • 4 min read
Architectural guidance on AWS design as well as staff augmentation services are helping a U.S. utility reduce customer calls through enhanced digital services.
",30,1,2yr •
812,"We will be installing another leading-edge innovation in the WWT Advanced Technology Center: we're one of the first technology solution providers to offer this configuration of the latest VMware vSAN 6.7 solution on an HPE hyper-converged system with Intel® Xeon® Gold processors. Once it’s up and running in the ATC, customers are invited to come verify workload performance metrics for themselves. Get the details: https://lnkd.in/etdUd5H
…see more
",141,1,2yr •
813,"Every year, KPMG International partners with Forbes Insights, surveying CEOs around the globe to assess their confidence in their economic prospects and to uncover which issues are having the biggest impact on their agendas. Learn what WWT's Jim Kavanaugh advises: https://lnkd.in/eBWr7E7
…see more
Activate link to view larger image.
",114,0,
814,"Scott Miller took part in the Partner Forum Keynote at VMworld yesterday. Follow us on Twitter to learn more about our participation at VMworld this year.
Activate link to view larger image.
",62,0,2yr •
815,"Read 10 reasons why pushing some segmentation responsibility to the endpoints themselves through an agent-based approach referred to as ""host-based segmentation"" or ""software-defined perimeter"" is not only feasible, but extremely viable. https://lnkd.in/emSV2DZ
",42,3,2yr •
816,"Watch David Hughes, Rick Dudeck, Warren Perils and Kent Noyes talk about deception technology, Between the Racks: https://lnkd.in/ehwSpwb
Activate link to view larger image.
",47,0,2yr •
817,"The proximity of Equinix facilities to public cloud providers is helping enterprise orgs overcome traditional cloud barriers: https://lnkd.in/ew4g4dD. At WWT, we hve been working with the solution architects at Equinix to create reference architectures that help our customers recognize the benefits of using Equinix as a foundation for their journey to the cloud, or rather clouds.
",43,2,2yr •
818,"Very soon, we will install yet another leading-edge innovation in the WWT Advanced Technology Center: we will be one of the first technology solution providers to offer this configuration of the latest VMware vSAN 6.7 solution on an HPE hyper-converged system with Intel® Xeon® Gold processors. Once it’s up and running in the ATC, customers are invited to come verify workload performance metrics for themselves. Get the details: https://lnkd.in/etdUd5H
…see more
",194,0,2yr •
819,"WWT’s Analytics and Artificial Intelligence Practice uses research and development projects to become our customers’ R&D arm. This is what we're uncovering: https://lnkd.in/e5RgjXc
",40,1,2yr •
820,"Leadership, culture, clarity & alignment to your mission; hear CEO Jim Kavanaugh speak to these topics in a new podcast with Jacob Morgan on The Future of Work podcast: 
https://lnkd.in/ex9h5d2
…see more
The Secret To World Wide Technology’s Success From CEO Jim Kavanaugh
thefutureorganization.com • 4 min read
",149,2,2yr •
821,"The proximity of Equinix facilities to public cloud providers is helping enterprise organizations overcome traditional cloud barriers, says WWT's Jon Duren in this new article: https://lnkd.in/ew4g4dD
",59,3,
822,"World Wide Technology was named to the San Francisco Business Times' ranking of the 'Top 20 Companies for Supplier Diversity in the Bay Area.' This list recognizes organizations with the highest overall supply chain diversity score https://lnkd.in/dbd3AzP
",95,3,2yr •
823,"WWT’s Analytics and Artificial Intelligence Practice uses research and development projects to become our customers’ R&D arm. Discover what we've uncovered: https://lnkd.in/e5RgjXc
",58,0,2yr •
824,"Interested in learning about techniques used to define and implement an F5 BIG-IP deployment with multiple “sources of truth,” from CSV and YAML files, to SQL and NoSQL databases? Mark Wall says then plan to attend Joel W. King's session at the F5 Networks Agility Conference next week. Details on Joel's session as well as Tyler Hatton's presentations can be found at: https://lnkd.in/eSS3-hP
",62,0,2yr •
825,"
Artificial Intelligence conjures up different things to everyone. Groundbreaking? Scary? Multiple new possibilities? Listen in to this TEC17 podcast as WWT’s Tim Brooks and Scott Herbig break it all down: https://lnkd.in/eTsJKSw
",67,3,2yr •
826,"How can we thwart hackers as they try to breach APIs?  https://lnkd.in/e7_QrZM
",20,0,
827,"Why is it becoming more and more critical for enterprises to formulate a strategy around visibility and analytics? With a shift to cloud, there are no longer limitations to how much data can be stored and who can access this data. Carl Dubois writes on wwt.com that organizations can store data in a way that best meets their business needs, scaling up or down as required by demand: https://lnkd.in/ezZ3jFs
",58,2,2yr •
828,"37 Questions with a WWT Expert: Neil Anderson
youtube.com
",51,5,2yr •
829,"It's National Intern Day. We're showcasing our interns mostly on Twitter today, but we thought we'd share this one here. Learn from these team members how they transitioned from intern to long term, full time employee at World Wide Technology:
…see more
Interviews with WWT Past Interns
Interviews with WWT Past Interns
youtube.com
",49,1,2yr •
830,"A New Way to Think about Enterprise Agreements
youtube.com
",35,1,2yr •
831,"This is how a cloud application solution provided one worldwide agricultural company with vital data analytics to meet business objectives - and gain a competitive advantage in the industry: https://lnkd.in/eg6SwQ3
",44,0,2yr •
832,"Find & follow our newest showcase page, highlighting our work in Asia Pacific: https://lnkd.in/ez_82h2
Activate link to view larger image.
",72,1,2yr •
833,"37 Question with Jeff Fonke
37 Question with Jeff Fonke
youtube.com
",43,1,2yr •
834,"Combining the views of consumers and the insights of 25 global AI experts, including Chris Infanti and Yoni Malchi from World Wide Technology, FleishmanHillard's artificial intelligence report reveals how the technology industry can build public trust and help everyone live better lives: https://lnkd.in/e746buB
",42,0,2yr •
835,"As the healthcare industry continues to revolutionize the staff and patient experience, organizations in the space are working to keep up with the demand from their modern workforce and customers. A nationwide company was planning to retire their old web conferencing tools and was seeking a partner to recommend and implement a new platform across the organization. Here is the solution we helped them implement: https://lnkd.in/e_qtXwZ
…see more
",51,0,2yr •
836,"Silicon Valley in St. Louis
Silicon Valley in St. Louis
youtube.com
",58,0,2yr •
837,"“Technology is now allowing people to be on the same page no matter their location,” says Joe Berger, the Practice Director for Collaboration at World Wide Technology, a global technology provider and systems integration business. “Now, we’re entering a new phase of collaboration where team members can use tools to speed up innovation, jumping from the boardroom to their personal devices while keeping the conversation going via video and messaging apps to finish the job, even when they’re not in the same office or time zone — this is the future of work.” 

Read more from : 
…see more
",73,0,
838,"When one of our retail clients needed to update the wireless network in each of their 1,800+ locations, they realized it was an opportunity to solve an immediate IT need while also providing a larger and lasting benefit to the company as a whole. The solution required complex endpoint integration between hardware and software assets to ultimately improve workforce efficiencies and the customer experience: https://lnkd.in/eHFr2V9
…see more
",72,1,2yr •
839,"Companies from every industry are continuously increasing focus on providing top-notch customer experience, and financial institutions are no exception. Financial organizations across the globe are investing in infrastructure that offers instant, customized and secure IT services for their end customers.

For local banks, it can be difficult to keep up with the industry giants when approaching digital transformation:
…see more
",46,0,2yr •
840,"WWT's Jonathan King sat down with TechRepublic last month at Cisco Live to discuss the benefits of the joint efforts between Cisco and Google and how the two corporate giants are developing an early access program for Google Cloud: https://lnkd.in/e8xCiAd
",46,0,2yr •
841,"ICYMI: World Wide Technology received the 2018 Dell EMC UK Most Engaged Partner of the Year Award for delivering significant growth and added value through the continued partnership.

The Most Engaged Partner of the Year Award recognises WWT’s continuous investment in building strong relationships with clients. This approach has seen WWT and Dell EMC’s partnership achieve significant growth in net new business for both companies. Further details, including comments from : 
…see more
Activate link to view larger image.
",82,3,2yr •
842,"As a NetApp Star Partner, World Wide Technology is a leading provider of advanced converged infrastructure, storage, private and hybrid cloud, virtualization, data protection and availability, security and big data analytics solutions. In addition, WWT has been named NetApp Top Partner of the Year: https://lnkd.in/e-zpC2s
",55,0,2yr •
843,"In the future, technologies like AI, AR and virtual reality will only increase the powers of these collaborative tools, making them faster and more intuitive. WWT's Joe Berger weighs in on the workplace of the future:
The workplace of the future
wired.com • 3 min read
",64,0,2yr •
844,"Congratulations to our Seattle office, one the 100 Best Companies to  Work For in Washington state. Learn more about this recognition and see where we ranked:
100 Best Companies to Work For 2018
seattlebusinessmag.com • 3 min read
",116,0,2yr •
845,"Silicon Valley in St. Louis
youtube.com
",84,2,2yr •
846,"Alexa for business and Webex integration
Alexa for business and Webex integration
youtube.com
",27,0,2yr •
847,"Alexa, Webex and Teem Meeting Room Integration
youtube.com
",35,1,2yr •
848,"Nick Hammond, lead advisor for financial services at World Wide Technology, discusses the steps financial services firms need to take to overcome the rising threat of cyber security breaches: https://lnkd.in/e5hEKXD
",41,0,2yr •
849,"37 Questions with a WWT Expert: Neil Anderson
37 Questions with a WWT Expert: Neil Anderson
youtube.com
",26,1,2yr •
850,"Glassdoor conducted its annual Employee's Choice Awards, part of which includes a report on the top 100 CEOs to work for, based entirely on voluntary and anonymous employee feedback in the last year. Of those hundred, 26 of the top CEOs are specifically in tech:
…see more
Here are the 26 top tech CEOs of 2018, according to the employees who work for them
businessinsider.com
",500,13,2yr •
851,"When Hewlett Packard Enterprise President and CEO Antonio Neri last month visited World Wide Technology executives, the conversation naturally revolved around two topics dear to both sides: IT and cars. Hear more from Bob Olwig about the visit:
…see more
IT, Cars And Idea Sharing: Inside HPE CEO Neri's Visit To Top Partner WWT
crn.com • 5 min read
",66,0,2yr •
852,"New Case Study | With the customer’s environment built at scale in our Advanced Technology Center, WWT engineers were ultimately able to assess and test several factors related to Cisco ACI integration. Here's how: https://lnkd.in/eEP2dbN
",47,0,2yr •
853,"37 Questions with a WWT Expert: Jim Kavanaugh
youtube.com
",92,0,2yr •
854,"43 Questions with Bubba Wallace
youtube.com
",19,1,2yr •
855,"How WWT accelerated an omnichannel strategy for a large retail organization with proofs of concept, pre-configuration and cutover expertise around Cisco Meraki: https://lnkd.in/e7zXdFY
",42,0,2yr •
856,"In preparation for Cisco Live 2018, WWT built a software application, Mobile Ops Center, for mobile devices that reaches back into the system via open APIs provided by Cisco DNA Center. This iOS app enables IT users to take critical orchestration and operation systems like Cisco DNA Center with them on their mobile device. Details: https://lnkd.in/epBuVbq
",83,0,2yr •
857,"Alexa for business and Webex integration
Alexa for business and Webex integration
youtube.com
",44,0,2yr •
858,"""In his first mega sponsorship deal since the Daytona 500, [Bubba] Wallace has teamed up with a technology giant in hopes of acquiring an even bigger edge on the track.

Last month, Wallace and his team at Richard Petty Motorsports announced a deal with World Wide Technology, an IT and data analytics company based in St. Louis...""
…see more
Bubba Wallace Eyes New Tech Sponsorship for Competitive Edge
sporttechie.com
In his fist mega sponsorship deal since his historic placement at the Daytona 500, Bubba Wallace has teamed up with technology giant World Wide Technology in hopes of acquiring an even bigger edge on the track.
",102,0,2yr •
859,"Alexa, Webex and Teem Meeting Room Integration
Alexa, Webex and Teem Meeting Room Integration
youtube.com
",47,0,2yr •
860,"43 Questions with Bubba Wallace
43 Questions with Bubba Wallace
youtube.com
",49,4,2yr •
861,"Our plan is to take simple, close-to-real-time information about drivers during a race and create a dashboard that organizes the data in a more usable format for Richard Petty Motorsports. It takes some expertise to then take this data and derive some useful insights. To allow our team to work with it more effectively, we’ll stream it into our Advanced Technology Center and host the data there for analysis. What else? Chris Infanti explains: https://lnkd.in/eZedfDJ
…see more
",86,3,2yr •
862,"2018 Solution Provider 500: The Top 25
CRN's 2018 Solution Provider 500 list ranks the top integrators, service providers and IT consultants in North America by services revenue. Here are the top companies on that list:
…see more
2018 Solution Provider 500: The Top 25
crn.com
",111,0,2yr •
863,"A core component of Cisco Live is immersing yourself in five days of sessions and hands-on training to learn about Cisco’s products, technologies, and services and exploring the World of Solutions to hear about and see innovations from Cisco and their partners in one amazing space. Save time on your agenda for the following presentations and demonstrations from WWT at the conference: https://lnkd.in/esW52Vh
…see more
",65,0,2yr •
864,"World Wide Technology Chief Financial Officer Tom Strunk joined Bloomberg's Doug Krizner and Bryan Curtis to discuss digital transformation in Asia. He reflects on how it has affected our daily lives and how no business sector is immune from the need to embrace change. Take a listen:
…see more
Private Sector Driving Digital Transformation
bloomberg.com
Tom Strunk, Chief Financial Officer, World Wide Technology joined Doug Krizner and Bryan Curtis to discuss digital transformation in Asia. He looks into how it has affected our daily lives and how no business sector is immune from the need to embrace...
",40,0,2yr •
865,"How WWT accelerated an omnichannel strategy for a large retail organization with proofs of concept, pre-configuration and cutover expertise around Cisco Meraki: https://lnkd.in/e7zXdFY
",55,0,2yr •
866,"EA needs to be practiced at the enterprise level, and performing a truly architectural function, for it to be truly effective for an enterprise. To better understand this, let’s look at some definitions. https://lnkd.in/eaWqTXy
",51,4,2yr •
867,"Cisco UCS M5 servers are especially adept at delivering the power of Intel® Xeon® Scalable processors to drive application performance. Available in varying performance levels, Intel Xeon Scalable processors offer a slate of improvements. Here's what you need to know: https://lnkd.in/ehdtTyP
",34,0,2yr •
868,"While retail is paving the way, other industries are quickly adapting wireless location technology for their own uses: like healthcare, to improve patient experience; manufacturing, to optimize production and inventory workflows; education, to provide better student services; and even cities and municipal governments, to provide better services to citizens.

One of the biggest mistakes we see organizations make is buying one or more wireless location systems before figuring out how to deliver the use cases they want. Here's our advice:
…see more
",59,0,2yr •
869,"WWT Asynchrony Labs' Kate C. shares several “lessons learned” for designing a successful UX in this new blog post: Projecthttps://lnkd.in/eMw7HDR
Activate link to view larger image.
",20,0,2yr •
870,"Congrats to WWT's Laura Weber, who was honored by CRN for her leadership, vision and role in driving channel growth and innovation. Details: https://lnkd.in/d5HgvGw.
Activate link to view larger image.
",228,28,2yr •
871,"Intel and WWT Partnership Extends to Virtual Reality
Intel and WWT Partnership Extends to Virtual Reality
youtube.com
",52,0,2yr •
872,"Catch up with CRN on Jonathan King's thoughts on public cloud cost, benefits of software-defined data centers and Dell Technologies' unification strategy: https://lnkd.in/def5SZi
",34,0,2yr •
873,"The office space in Singapore features telepresence-enabled conference rooms and stations where teams can collaborate on solutions with colleagues in the office, as well as with customers, partners and team members who are offsite. The team will also be able to host virtual tours of the STC, as well as the company’s St. Louis, MO (US)-based Advanced Technology Center (ATC), an ecosystem customers, partners and employees use to design, build, demonstrate and deploy innovative technology products and integrated architectural solutions.
…see more
WWT Opens New Singapore Office, Expands Singapore Technology Centre And Ramps Up Digital Hires
www2.wwt.com
",144,2,2yr •
874,"When a candidate participates in activity-based interviewing, soft skills start to emerge. In this piece for The Enterprisers Project, WWT Asynchrony Labs' John Maglione shares three creative approaches in getting candidates to open up:
Want more soft skills in IT? Tweak your interview process
enterprisersproject.com
",28,0,2yr •
875,"Hear from CEO Jim Kavanaugh in this new podcast from KMOX:
C-Speak Podcast: Jim Kavanaugh of World Wide Technology
kmox.radio.com • 1 min read
",76,0,2yr •
876,"For over 20 years, WWT has acted as a world-class integrator on the infrastructure and technology side. Combining that with the ability to work on a global scale and the expertise we’ve gained around application development, customer experience, workforce enablement and custom integrations is what allows companies to quickly drive innovation. This is the concept behind our Branch of the Future offering. It begins with infrastructure modernization and results in having the resiliency to support and manage outcomes for a complete digital transformation strategy: 
…see more
Activate link to view larger image.
",88,0,2yr •
877,"We know, as technologists, that it is extremely difficult to deliver certain experiences that we’ve become accustomed to as consumers: curbside pickup, automatic check-in and managed dashboards, among others. These are services that have quickly become business-critical, meaning that they must work, or brand loyalty and revenue can be lost. We’ve found the way to ensure an effective digital strategy and continued innovation is by aligning business groups with the infrastructure teams and taking a command center approach to managed services. Here are the details:
…see more
",67,0,2yr •
878,"World Wide Technology will provide data analytics consulting and technology solutions to help improve team performance for Darrell “Bubba” Wallace Jr. and the No. 43 Chevrolet Camaro ZL1 team. We will embed a team of our data scientists within the RPM organization and use analysis of sensor, environmental and other data to optimize the team’s performance on the track.
…see more
Richard Petty Motorsports and WWT Announce New Partnership
www2.wwt.com
Richard Petty Motorsports and WWT announce an official partnership, naming WWT the Technology and Analytics Partner of Richard Petty Motorsports.
",125,3,2yr •
879,"Omnichannel involves addressing social media, chatbots, AI capabilities and a new concept of service delivery through text messaging.

Previously the primary point of contact for a customer, contact centers today are the final point of escalation in a journey through the company’s web and mobile applications: https://lnkd.in/edMgqa2
…see more
",39,0,2yr •
880,"Check out this 37 Questions with a WWT Expert video series where Chris Konrad from our security practices discusses how customers have used our ATC to test cybersecurity solutions, offers best practices to protect against breaches and reveals three items on his bucket list.
…see more
37 Questions with a WWT Expert: Chris Konrad
youtube.com
",40,0,2yr •
881,"If we look at any organization whether it is a global service provider, federal, state or local government, or private or public company there are two things we can guarantee about the business capabilities: products and services will become increasingly digital and require tighter security measures and business capabilities must operate in a more dynamic environment. The bottom line is organizations must be nimble against their competitors and threat actors, and an agile cybersecurity framework can help with that. Here's 's latest article: 
…see more
",48,0,2yr •
